source_rank,company_name,domain,api_name,job_title,function,location,country,posted_at,first_seen,source_url,source_field,raw_response_path
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,AO - COPC,other,Not Available,,Not Available,Not Available,Not Available,jobs.851,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"Portfolio Counsellor_North Asia, Group Retail",other,Not Available,,Not Available,Not Available,Not Available,jobs.852,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"VP, Privilege Banking Team Head",other,Not Available,,Not Available,Not Available,Not Available,jobs.853,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,Service Manager,other,Not Available,,Not Available,Not Available,Not Available,jobs.854,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,Senior Application Maintenance Support (OCE L3 Support Team),it,Not Available,,Not Available,Not Available,Not Available,jobs.855,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,UAM Monitoring Operation Analyst,operations,Not Available,,Not Available,Not Available,Not Available,jobs.856,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"Technical Delivery Manager, PB & Trade",other,Not Available,,Not Available,Not Available,Not Available,jobs.857,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"MGR/AVP, Relationship Manager - Wealth Banking",other,Not Available,,Not Available,Not Available,Not Available,jobs.858,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"SO, Personal Banker (Sri Petaling)",other,Not Available,,Not Available,Not Available,Not Available,jobs.859,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"First VP, Functional Business Analyst, Wholesale Banking / AI",other,Not Available,,Not Available,Not Available,Not Available,jobs.860,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,Marketing Intern (June to Dec 2026),other,Not Available,,Not Available,Not Available,Not Available,jobs.861,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"ED Head of Digital Delivery, GADT",other,Not Available,,Not Available,Not Available,Not Available,jobs.862,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,CRES Admin Senior Officer (Outsource),other,Not Available,,Not Available,Not Available,Not Available,jobs.863,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"VP, Wholesale Operational Readiness",other,Not Available,,Not Available,Not Available,Not Available,jobs.864,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,Mortgage Specialist,other,Not Available,,Not Available,Not Available,Not Available,jobs.865,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"MGR-AVP, Business Development Manager, Kota Kinabalu",sales,Not Available,,Not Available,Not Available,Not Available,jobs.866,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"AVP, Business Management Associate",other,Not Available,,Not Available,Not Available,Not Available,jobs.867,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,Card Portfolio Product Life Cycle Manager,other,Not Available,,Not Available,Not Available,Not Available,jobs.868,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,Client Advisor - Affluent Client Group (Onshore),other,Not Available,,Not Available,Not Available,Not Available,jobs.869,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,Personal Banker,other,Not Available,,Not Available,Not Available,Not Available,jobs.870,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"AVP, Blockchain & Digital Assets, Innovation Group",other,Not Available,,Not Available,Not Available,Not Available,jobs.871,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,WB Relationship Manager,other,Not Available,,Not Available,Not Available,Not Available,jobs.872,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"Assistant VP, Legal Officer",other,Not Available,,Not Available,Not Available,Not Available,jobs.873,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"AVP, Financial Institutions Sales (Global Market)",sales,Not Available,,Not Available,Not Available,Not Available,jobs.874,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"SO, Personal Banker",other,Not Available,,Not Available,Not Available,Not Available,jobs.875,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"AVP, AFC Operations - KYC / Name Screening (Wholesale Banking)",operations,Not Available,,Not Available,Not Available,Not Available,jobs.876,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,Client Advisor (Batu Pahat),other,Not Available,,Not Available,Not Available,Not Available,jobs.877,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"Senior Analyst, PB & Trade",other,Not Available,,Not Available,Not Available,Not Available,jobs.878,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"Vice President, Cash Management Sales Manager, Group Transaction Banking",sales,Not Available,,Not Available,Not Available,Not Available,jobs.879,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"Relationship Manager, Commercial Banking",sales,Not Available,,Not Available,Not Available,Not Available,jobs.880,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"Manager, Customer Advocacy",other,Not Available,,Not Available,Not Available,Not Available,jobs.881,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,Corporate Sec. Governance & Reporting,other,Not Available,,Not Available,Not Available,Not Available,jobs.882,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,Telesales Analyst,other,Not Available,,Not Available,Not Available,Not Available,jobs.883,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"Mgr/AVP, Relationship Manager - Wealth Banking",other,Not Available,,Not Available,Not Available,Not Available,jobs.884,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,Card Operations Processing Centre - Card Member Services Manager,operations,Not Available,,Not Available,Not Available,Not Available,jobs.885,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,Cards Product & Payment Head,other,Not Available,,Not Available,Not Available,Not Available,jobs.886,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,Personal Banker,other,Not Available,,Not Available,Not Available,Not Available,jobs.887,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"Mgr L2 Production Support, GIPS",it,Not Available,,Not Available,Not Available,Not Available,jobs.888,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"SO, Personal Banker",other,Not Available,,Not Available,Not Available,Not Available,jobs.889,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"Assistant VP, Group Strategy & Transformation",other,Not Available,,Not Available,Not Available,Not Available,jobs.890,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,Senior Trade Operations Officer,operations,Not Available,,Not Available,Not Available,Not Available,jobs.891,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"Senior Officer / Manager, Business Management, Group Investment Banking",other,Not Available,,Not Available,Not Available,Not Available,jobs.892,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"VP, Relationship Management - Industry Group Real Estate & Hospitality, Group Commercial Banking",sales,Not Available,,Not Available,Not Available,Not Available,jobs.893,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"VP2, Branch Manager (Nationwide)",other,Not Available,,Not Available,Not Available,Not Available,jobs.894,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,Digital Performance Officer (Outsourcing),other,Not Available,,Not Available,Not Available,Not Available,jobs.895,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,Brand & Corporate Social Responsibility Manager,other,Not Available,,Not Available,Not Available,Not Available,jobs.896,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,Credit Reviewer,other,Not Available,,Not Available,Not Available,Not Available,jobs.897,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"VP2 Technical Delivery Manager, Risk Management, GMET",other,Not Available,,Not Available,Not Available,Not Available,jobs.898,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,Vulnerability Assessment Engineer - Infra Sec Engineering,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.899,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"VP, AML/CFT/Sanctions Policy, Advisory & Training",other,Not Available,,Not Available,Not Available,Not Available,jobs.900,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,Affluent Client Advisor (Manager - AVP),other,Not Available,,Not Available,Not Available,Not Available,jobs.901,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"VP, Personal & Wealth Banking Team Head, PFS",other,Not Available,,Not Available,Not Available,Not Available,jobs.902,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"Assistant VP, Credit Middle Office Loan Documentation Fulfilment Team, Group Wholesale Banking",other,Not Available,,Not Available,Not Available,Not Available,jobs.903,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"Senior Officer, Personal Wealth Executive, PFS",other,Not Available,,Not Available,Not Available,Not Available,jobs.904,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,Branch Manager - Tomang Elok,other,Not Available,,Not Available,Not Available,Not Available,jobs.905,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"VP, Lead Functional Business Analyst (Integrated Compliance Workflow), Group Technology & Ops",operations,Not Available,,Not Available,Not Available,Not Available,jobs.906,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,"Executive Director, Group Head, Credit (Financial Institutions Group)",other,Not Available,,Not Available,Not Available,Not Available,jobs.907,raw/coresignal/data/united_overseas_bank.json
3,United Overseas Bank,uobgroup.com,Coresignal Multi-source Company Jobs Signals,Privilege Banking Relationship Manager,other,Not Available,,Not Available,Not Available,Not Available,jobs.908,raw/coresignal/data/united_overseas_bank.json
